ID,Year,State,MinAF,AvgAF,MaxAF,CommitAF,CommitAvgAF,CommitMaxAF,TotalPrice,InfAdjPrice,InfAdjPriceAF,InfAdjCommitPriceAF,Sale,Lease,Exchange,LeaseDuration,AgtoAg,AgtoUrban,AgtoEnivo,UrbantoAg,UrbantoUrban,UrbantoEnviro,EnvirotoAg,EnvirotoUrban,EnvirotoEnviro
CO988,1999,CO,57,57,57,1140,1140,1140,372400,253929.4,4454.902,222.7451,1,0,0,,0,1,0,0,0,0,0,0,0
CO847,1998,CO,9,9,9,180,180,180,57600,40143.31,4460.368,223.0184,1,0,0,,0,1,0,0,0,0,0,0,0
CO868,1998,CO,30,30,30,600,600,600,192000,133811,4460.368,223.0184,1,0,0,,0,1,0,0,0,0,0,0,0
CO4,1987,CO,21,21,21,420,420,420,94500,94500,4500,225,1,0,0,,0,1,0,0,0,0,0,0,0
CO68,1989,CO,178,178,178,3560,3560,3560,877680,804068.1,4517.237,225.8618,1,0,0,,0,0,0,0,1,0,0,0,0
CO978,1999,CO,24,24,24,480,480,480,159000,108417.8,4517.407,225.8703,1,0,0,,0,1,0,0,0,0,0,0,0
CO984,1999,CO,16,16,16,320,320,320,106000,72278.51,4517.407,225.8703,1,0,0,,0,1,0,0,0,0,0,0,0
CO277,1992,CO,8,8,8,160,160,160,45000,36436.21,4554.526,227.7263,1,0,0,,1,0,0,0,0,0,0,0,0
CO866,1998,CO,27,27,27,540,540,540,179450,125064.5,4632.02,231.601,1,0,0,,0,1,0,0,0,0,0,0,0
CO792,1998,CO,1295,1295,1295,25900,25900,25900,8650000,6028467,4655.187,232.7593,1,0,0,,0,0,0,0,1,0,0,0,0
CO960,1999,CO,38,38,38,760,760,760,260625,177713.1,4676.66,233.833,1,0,0,,0,1,0,0,0,0,0,0,0
CO987,1999,CO,55,55,55,1100,1100,1100,379500,258770.7,4704.922,235.2461,1,0,0,,0,1,0,0,0,0,0,0,0
CO2093,2008,CO,112,112,112,2240,2240,2240,1464160,756162.72,4726.02,236.3,1,0,0,,0,1,0,0,0,0,0,0,0
CO913,1999,CO,54,54,54,1080,1080,1080,374500,255361.3,4728.914,236.4457,1,0,0,,0,1,0,0,0,0,0,0,0
NV198,2009,NV,64.35,64.35,64.35,1287,1287,1287,575031.6,304486.3579,4731.722733,236.5861367,1,0,,,0,0,1,0,0,0,0,0,0
CO891,1999,CO,14,14,14,280,280,280,97300,66346.22,4739.016,236.9508,1,0,0,,0,1,0,0,0,0,0,0,0
CO2184,2009,CO,0,0.8,1,0,16,20,7200,3812.489221,4765.611526,238.2805763,1,0,,,0,1,0,0,0,0,0,0,0
CO896,1999,CO,45,45,45,900,900,900,315000,214789.9,4773.109,238.6555,1,0,0,,0,1,0,0,0,0,0,0,0
CO909,1999,CO,5,5,5,100,100,100,35000,23865.54,4773.109,238.6555,1,0,0,,0,1,0,0,0,0,0,0,0
CO912,1999,CO,29,29,29,580,580,580,203000,138420.2,4773.109,238.6554,1,0,0,,0,1,0,0,0,0,0,0,0
CO957,1999,CO,8,8,8,160,160,160,56000,38184.87,4773.109,238.6554,1,0,0,,0,1,0,0,0,0,0,0,0
NV197,2009,NV,26.06,26.06,26.06,521.2,521.2,521.2,235009.08,124440.22,4775.142749,238.7571375,1,0,,,0,0,1,0,0,0,0,0,0
CO48,1988,CO,2500,2500,2500,50000,50000,50000,12500000,1.20E+07,4801.353,240.0676,1,0,0,,0,0,0,0,1,0,0,0,0
CO982,1999,CO,4,4,4,80,80,80,28250,19262.9,4815.726,240.7863,1,0,0,,0,1,0,0,0,0,0,0,0
CO2080,2008,CO,1.4,1.4,1.4,28,28,28,18700,9657.58,4828.79,241.44,1,0,0,,0,1,0,0,0,0,0,0,0
CO2134,2008,CO,7.2,7.2,7.2,144,144,144,83700,43460,4828.89,241.44,1,0,0,,1,0,0,0,0,0,0,0,0
CO958,1999,CO,9,9,9,180,180,180,63900,43571.67,4841.296,242.0648,1,0,0,,0,1,0,0,0,0,0,0,0
CO895,1999,CO,38,38,38,760,760,760,270000,184105.6,4844.885,242.2443,1,0,0,,0,1,0,0,0,0,0,0,0
CO890,1999,CO,13,13,13,260,260,260,92500,63073.23,4851.787,242.5893,1,0,0,,0,1,0,0,0,0,0,0,0
CO1118,2000,CO,85,85,85,1700,1700,1700,625400,412575.2,4853.825,242.6913,1,0,0,,0,1,0,0,0,0,0,0,0
CO902,1999,CO,215,215,215,4300,4300,4300,1533250,1045481,4862.704,243.1352,1,0,0,,1,0,0,0,0,0,0,0,0
CO2092,2008,CO,536.2,536.2,536.2,10724,10724,10724,7217252,3727336.42,4865.97,243.3,1,0,0,,0,0,0,0,1,0,0,0,0
CO2155,2009,CO,2.4,2.4,2.4,48,48,48,22080,11691.63361,4871.514005,243.5757002,1,0,,,1,0,0,0,0,0,0,0,0
CO794,1998,CO,6,6,6,120,120,120,42000,29271.17,4878.528,243.9264,1,0,0,,0,1,0,0,0,0,0,0,0
CO795,1998,CO,10,10,10,200,200,200,70000,48785.28,4878.528,243.9264,1,0,0,,0,1,0,0,0,0,0,0,0
CO798,1998,CO,27,27,27,540,540,540,189000,131720.3,4878.528,243.9264,1,0,0,,0,1,0,0,0,0,0,0,0
CO799,1998,CO,30,30,30,600,600,600,210150,146460.4,4882.013,244.1006,1,0,0,,0,1,0,0,0,0,0,0,0
CO964,1999,CO,99,99,99,1980,1980,1980,709200,483584.1,4884.688,244.2344,1,0,0,,0,1,0,0,0,0,0,0,0
CO2083,2008,CO,17.75,17.75,17.75,355,355,355,237500,122656.43,4906.26,245.31,1,0,0,,1,0,0,0,0,0,0,0,0
CO2099,2008,CO,1.4,1.4,1.4,28,28,28,19000,9812.51,4906.26,245.31,1,0,0,,1,0,0,0,0,0,0,0,0
CO2100,2008,CO,4.2,4.2,4.2,84,84,84,57000,29437.54,4906.26,245.31,1,0,0,,1,0,0,0,0,0,0,0,0
CO2085,2008,CO,3.5,3.5,3.5,70,70,70,47500,24531.29,4906.26,245.31,1,0,0,,0,1,0,0,0,0,0,0,0
CO2094,2008,CO,14,14,14,280,280,280,190000,98125.15,4906.26,245.31,1,0,0,,0,1,0,0,0,0,0,0,0
CO975,1999,CO,8,8,8,160,160,160,58000,39548.62,4943.577,247.1789,1,0,0,,0,1,0,0,0,0,0,0,0
CO1012,2000,CO,24,24,24,480,480,480,180000,118745.6,4947.735,247.3868,1,0,0,,0,1,0,0,0,0,0,0,0
CO2168,2009,CO,0,80,100,0,1600,2000,750000,397134.2939,4964.178673,248.2089337,1,0,,,0,1,0,0,0,0,0,0,0
CO2174,2009,CO,0,0.8,1,0,16,20,7500,3971.342939,4964.178673,248.2089337,1,0,,,0,1,0,0,0,0,0,0,0
CO2188,2009,CO,0,52,65,0,1040,1300,487500,258137.291,4964.178673,248.2089337,1,0,,,0,1,0,0,0,0,0,0,0
CO2077,2008,CO,1.2,1.2,1.2,24,24,24,18600,9946.85,4973.43,248.67,1,0,0,,1,0,0,0,0,0,0,0,0
CO2078,2008,CO,84,84,84,1680,1680,1680,1302000,696279.63,4973.43,248.67,1,0,0,,1,0,0,0,0,0,0,0,0
CO919,1999,CO,9,9,9,180,180,180,66000,45003.6,5000.4,250.02,1,0,0,,0,1,0,0,0,0,0,0,0
CO2087,2008,CO,28.8,28.8,28.8,576,576,576,349200,180343.69,5009.55,250.48,1,0,0,,1,0,0,0,0,0,0,0,0
CO989,1999,CO,60,60,60,1200,1200,1200,442500,301728.7,5028.812,251.4406,1,0,0,,0,1,0,0,0,0,0,0,0
CO993,1999,CO,120,120,120,2400,2400,2400,885000,603457.4,5028.812,251.4406,1,0,0,,0,1,0,0,0,0,0,0,0
NV199,2009,NV,9,9,9,180,180,180,85500,45273.3095,5030.367722,251.5183861,1,0,,,0,0,1,0,0,0,0,0,0
CO927,1999,CO,96,96,96,1920,1920,1920,710000,484129.6,5043.017,252.1508,1,0,0,,0,1,0,0,0,0,0,0,0
CO894,1999,CO,37,37,37,740,740,740,273750,186662.7,5044.937,252.2468,1,0,0,,0,1,0,0,0,0,0,0,0
CO926,1999,CO,49,49,49,980,980,980,366000,249565.4,5093.172,254.6586,1,0,0,,0,1,0,0,0,0,0,0,0
CO923,1999,CO,20,20,20,400,400,400,150000,102280.9,5114.045,255.7023,1,0,0,,1,0,0,0,0,0,0,0,0
CO979,1999,CO,40,40,40,800,800,800,300000,204561.8,5114.045,255.7023,1,0,0,,0,1,0,0,0,0,0,0,0
CO2190,2009,CO,0,39.2,49,0,784,980,379750,201082.3308,5129.651296,256.4825648,1,0,,,0,1,0,0,0,0,0,0,0
CO1218,2001,CO,4,4,4,80,80,80,32000,20526.26,5131.564,256.5782,1,0,0,,0,1,0,0,0,0,0,0,0
CO2189,2009,CO,0,11.2,14,0,224,280,109200,57822.75318,5162.74582,258.137291,1,0,,,0,1,0,0,0,0,0,0,0
CO2086,2008,CO,1.6,1.6,1.6,32,32,32,20000,10328.96,5164.48,258.22,1,0,0,,1,0,0,0,0,0,0,0,0
CA267,1998,CA,0,280,560,0,762.50945,1525.0189,2100000,1463558,5226.994,1919.397,0,1,,3,0,0,1,0,0,0,0,0,0
CO2159,2009,CO,107.2,107.2,107.2,2144,2144,2144,1068650,565863.4175,5278.576656,263.9288328,1,0,,,0,1,0,0,0,0,0,0,0
CO2192,2009,CO,0,9.6,12,0,192,240,96000,50833.18961,5295.123918,264.7561959,1,0,,,0,1,0,0,0,0,0,0,0
NV196,2009,NV,142.2,142.2,142.2,2844,2844,2844,1422000,752966.6211,5295.123918,264.7561959,1,0,,,0,0,1,0,0,0,0,0,0
CO2095,2008,CO,1.4,1.4,1.4,28,28,28,20600,10638.83,5319.42,265.97,1,0,0,,1,0,0,0,0,0,0,0,0
CO2096,2008,CO,2.1,2.1,2.1,42,42,42,30900,15958.25,5319.42,265.97,1,0,0,,1,0,0,0,0,0,0,0,0
CO2097,2008,CO,15.4,15.4,15.4,308,308,308,226600,117027.15,5319.42,265.97,1,0,0,,1,0,0,0,0,0,0,0,0
CO2098,2008,CO,4.2,4.2,4.2,84,84,84,61800,31916.5,5319.42,265.97,1,0,0,,1,0,0,0,0,0,0,0,0
CO266,1992,CO,2,2,2,40,40,40,13400,10849.89,5424.946,271.2473,1,0,0,,0,1,0,0,0,0,0,0,0
CO1900,2006,CO,10.8,10.8,10.8,216,216,216,176400,"99,400.00",5522.22,276.11,1,0,0,,0,1,0,0,0,0,0,0,0
CO1901,2006,CO,42,42,42,840,840,840,686000,"386,555.56",5522.22,276.11,1,0,0,,0,1,0,0,0,0,0,0,0
CO917,1999,CO,8,8,8,160,160,160,65000,44321.73,5540.216,277.0108,1,0,0,,0,1,0,0,0,0,0,0,0
CO2167,2009,CO,0,20.8,26,0,416,520,218400,115645.5064,5559.880114,277.9940057,1,0,,,0,1,0,0,0,0,0,0,0
CO1362,2002,CO,450,450,450,9000,9000,9000,4000000,2525848,5612.995,280.6497,1,0,0,,0,0,0,0,1,0,0,0,0
CO1037,2000,CO,6,6,6,120,120,120,51100,33710.57,5618.428,280.9214,1,0,0,,0,1,0,0,0,0,0,0,0
CO2161,2009,CO,2.4,2.4,2.4,48,48,48,25500,13502.56599,5626.069163,281.3034581,1,0,,,0,1,0,0,0,0,0,0,0
CO1902,2006,CO,30,30,30,600,600,600,500000,"281,746.03","5,634.92",281.75,1,0,0,,0,1,0,0,0,0,0,0,0
CO1905,2006,CO,6,6,6,120,120,120,100000,"56,349.21","5,634.92",281.75,1,0,0,,0,1,0,0,0,0,0,0,0
CO1906,2006,CO,10.8,10.8,10.8,216,216,216,180000,"101,428.57","5,634.92",281.75,1,0,0,,0,1,0,0,0,0,0,0,0
CO916,1999,CO,6,6,6,120,120,120,50400,34366.39,5727.731,286.3866,1,0,0,,1,0,0,0,0,0,0,0,0
CO687,1996,CO,32,32,32,640,640,640,256000,185351.2,5792.225,289.6112,1,0,0,,0,1,0,0,0,0,0,0,0
CO1770,2005,CO,13,13,13,260,260,260,129600,75384.33,5798.794,289.9397,1,0,0,,0,1,0,0,0,0,0,0,0
CO1903,2006,CO,4.2,4.2,4.2,84,84,84,72100,"40,627.78","5,803.97",290.2,1,0,0,,0,1,0,0,0,0,0,0,0
CO2160,2009,CO,12.8,12.8,12.8,256,256,256,140800,74555.34477,5824.63631,291.2318155,1,0,,,0,1,0,0,0,0,0,0,0
CO215,1991,CO,2,2,2,40,40,40,14000,11676.95,5838.473,291.9236,1,0,0,,0,1,0,0,0,0,0,0,0
CO1237,2001,CO,0.9,0.9,0.9,18,18,18,8200,5259.853,5844.281,292.2141,1,0,0,,0,1,0,0,0,0,0,0,0
CO1104,2000,CO,48,48,48,960,960,960,426000,281031.4,5854.82,292.741,1,0,0,,0,1,0,0,0,0,0,0,0
CO920,1999,CO,13,13,13,260,260,260,112000,76369.74,5874.596,293.7298,1,0,0,,0,1,0,0,0,0,0,0,0
CO2033,2008,CO,3.2,3.2,3.2,64,64,64,36000,18883.24,5901.01,295.05,1,0,0,,0,1,0,0,0,0,0,0,0
CO1904,2006,CO,4.8,4.8,4.8,96,96,96,84000,"47,333.33","5,916.67",295.83,1,0,0,,0,1,0,0,0,0,0,0,0
CO1925,2007,CO,39.2,39.2,39.2,784,784,784,426300,"232,278.19",5925.46,296.27,1,0,0,,0,1,0,0,0,0,0,0,0
CO1926,2007,CO,4,4,4,80,80,80,43500,"23,701.86",5925.46,296.27,1,0,0,,0,1,0,0,0,0,0,0,0
CO44,1988,CO,272,272,272,5440,5440,5440,1680000,1613254,5931.082,296.5541,1,0,0,,0,1,0,0,0,0,0,0,0
CO2157,2009,CO,4,4,4,80,80,80,45000,23828.05763,5957.014408,297.8507204,1,0,,,0,1,0,0,0,0,0,0,0
CO2163,2009,CO,18.4,18.4,18.4,368,368,368,207000,109609.0651,5957.014408,297.8507204,1,0,,,0,1,0,0,0,0,0,0,0
CO918,1999,CO,8,8,8,160,160,160,71000,48412.96,6051.621,302.581,1,0,0,,0,1,0,0,0,0,0,0,0
CO709,1996,CO,23,23,23,460,460,460,192500,139375.4,6059.8,302.99,1,0,0,,0,1,0,0,0,0,0,0,0
CO2138,2008,CO,115.2,115.2,115.2,2304,2304,2304,1346400,698132.42,6060.18,303,1,0,0,,0,0,0,0,1,0,0,0,0
CO2131,2008,CO,12,12,12,240,240,240,140250,72822.84,6068.57,584.375,1,0,0,,0,1,0,0,0,0,0,0,0
CO2132,2008,CO,19.2,19.2,19.2,384,384,384,224400,116516.55,6068.570313,584.375,1,0,0,,0,1,0,0,0,0,0,0,0
CO2133,2008,CO,34.4,34.4,34.4,688,688,688,402050,208758.82,6068.570349,584.375,1,0,0,,0,1,0,0,0,0,0,0,0
CO2006,2007,CO,60,60,60,1200,1200,1200,675000,364835.35,6080.59,304.03,1,0,0,,0,1,0,0,0,0,0,0,0
CO675,1996,CO,10,10,10,200,200,200,84000,60818.36,6081.836,304.0918,1,0,0,,0,1,0,0,0,0,0,0,0
CO1161,2001,CO,2,2,2,40,40,40,19000,12187.46,6093.732,304.6866,1,0,0,,0,1,0,0,0,0,0,0,0
CO900,1999,CO,12,12,12,240,240,240,108000,73642.26,6136.855,306.8427,1,0,0,,0,1,0,0,0,0,0,0,0
CO2139,2008,CO,3.2,3.2,3.2,64,64,64,38000,19703.68,6157.4,307.87,1,0,0,,1,0,0,0,0,0,0,0,0
CO1034,2000,CO,4,4,4,80,80,80,37500,24738.68,6184.669,309.2335,1,0,0,,0,1,0,0,0,0,0,0,0
CO672,1996,CO,2.25,2.25,2.25,45,45,45,19254,13940.44,6195.75,309.7875,1,0,0,,0,1,0,0,0,0,0,0,0
NM142,2008,NM,2.1,2.1,2.1,42,42,42,25200,13014.49,6197.38,309.87,1,0,0,,0,0,1,0,0,0,0,0,0
CO1907,2006,CO,150.6,150.6,150.6,3012,3012,3012,2761000,"1,555,801.59","6,198.41",309.92,1,0,0,,0,1,0,0,0,0,0,0,0
NV181,2008,NV,16.88,16.88,16.88,337.6,337.6,337.6,203032.64,104855.83,6211.84,310.59,1,0,0,,0,0,1,0,0,0,0,0,0
CO161,1990,CO,15,15,15,300,300,300,108000,93869.93,6257.995,312.8998,1,0,0,,0,0,0,0,1,0,0,0,0
CO2003,2007,CO,88,88,88,1760,1760,1760,1012000,"551,408.70",6266,313.3,1,0,0,,0,1,0,0,0,0,0,0,0
CO1102,2000,CO,38,38,38,760,760,760,364250,240295,6323.553,316.1776,1,0,0,,0,1,0,0,0,0,0,0,0
CO1395,2003,CO,40,40,40,800,800,800,410000,253130.4,6328.261,316.4131,1,0,0,,0,1,0,0,0,0,0,0,0
CO1095,2000,CO,10,10,10,200,200,200,96000,63331.01,6333.101,316.6551,1,0,0,,0,1,0,0,0,0,0,0,0
CO2164,2009,CO,0.8,1.8,2.8,16,36,56,21600,11437.46766,6354.148702,317.7074351,1,0,,,0,1,0,0,0,0,0,0,0
NV113,2004,NV,104,104,104,2080,2080,2080,1102400,662957.4,6374.59,318.7295,1,0,0,,0,0,0,0,1,0,0,0,0
CO1924,2007,CO,120,120,120,2400,2400,2400,1410000,"768,267.06",6402.23,320.11,1,0,0,,0,1,0,0,0,0,0,0,0
CO1975,2007,CO,16,16,16,320,320,320,188000,"102,435.61",6402.23,320.11,1,0,0,,0,1,0,0,0,0,0,0,0
CO1981,2007,CO,16,16,16,320,320,320,188000,"102,435.61",6402.23,320.11,1,0,0,,0,1,0,0,0,0,0,0,0
CO2018,2007,CO,29.6,29.6,29.6,592,592,592,347800,189505.88,6402.23,320.11,1,0,0,,0,1,0,0,0,0,0,0,0
CO1971,2007,CO,16,16,16,320,320,320,188000,"102,435.61",6402.23,320.11,1,0,0,,0,0,0,0,1,0,0,0,0
CO1334,2002,CO,14,14,14,280,280,280,142500,89983.33,6427.38,321.369,1,0,0,,0,1,0,0,0,0,0,0,0
CO1287,2002,CO,72,72,72,1440,1440,1440,736000,464756,6454.944,322.7472,1,0,0,,0,1,0,0,0,0,0,0,0
CO2030,2007,CO,1.6,1.6,1.6,32,32,32,19000,10352.53,6470.33,323.52,1,0,0,,0,1,0,0,0,0,0,0,0
CO1955,2007,CO,8,8,8,160,160,160,95000,"51,762.67",6470.52,323.52,1,0,0,,1,0,0,0,0,0,0,0,0
TX106,1998,TX,1092.92,1092.92,1092.92,21295.513,21295.513,21295.513,10246875,7141381,6534.22,335.3467,0,1,,75,0,1,0,0,0,0,0,0,0
CO1954,2007,CO,2.4,2.4,2.4,48,48,48,28800,"15,692.26",6538.45,326.92,1,0,0,,1,0,0,0,0,0,0,0,0
CO2011,2007,CO,24,24,24,480,480,480,291000,157284.57,6553.52,327.68,1,0,0,,0,1,0,0,0,0,0,0,0
CO924,1999,CO,32,32,32,640,640,640,308000,210016.8,6563.025,328.1512,1,0,0,,0,1,0,0,0,0,0,0,0
CO1166,2001,CO,10,10,10,200,200,200,102500,65748.16,6574.816,328.7408,1,0,0,,0,1,0,0,0,0,0,0,0
CO1030,2000,CO,37,37,37,740,740,740,370000,244088.3,6596.98,329.849,1,0,0,,0,1,0,0,0,0,0,0,0
CO1090,2000,CO,3,3,3,60,60,60,30000,19790.94,6596.98,329.849,1,0,0,,0,1,0,0,0,0,0,0,0
CO1100,2000,CO,32,32,32,640,640,640,320000,211103.4,6596.98,329.849,1,0,0,,0,1,0,0,0,0,0,0,0
CO2002,2007,CO,80,80,80,1600,1600,1600,970000,"528,524.15",6606.55,330.33,1,0,0,,0,1,0,0,0,0,0,0,0
CO1209,2001,CO,50,50,50,1000,1000,1000,525000,336758.9,6735.178,336.7589,1,0,0,,0,1,0,0,0,0,0,0,0
CO1036,2000,CO,6,6,6,120,120,120,61600,40637.4,6772.9,338.645,1,0,0,,0,1,0,0,0,0,0,0,0
CO1332,2002,CO,6,6,6,120,120,120,65100,41108.17,6851.362,342.5681,1,0,0,,0,1,0,0,0,0,0,0,0
CO1207,2001,CO,45,45,45,900,900,900,483750,310299.3,6895.539,344.7769,1,0,0,,0,1,0,0,0,0,0,0,0
CO1477,2003,CO,1,1,1,20,20,20,11200,6914.783,6914.783,345.7391,1,0,0,,0,1,0,0,0,0,0,0,0
CO1052,2000,CO,11,11,11,220,220,220,115500,76195.13,6926.83,346.3415,1,0,0,,0,1,0,0,0,0,0,0,0
CO1980,2007,CO,1.6,1.6,1.6,32,32,32,20400,"11,115.35",6947.09,347.35,1,0,0,,0,1,0,0,0,0,0,0,0
CO2118,2008,CO,7,7,7,140,140,140,95000,49062.57,7008.94,350.45,1,0,0,,1,0,0,0,0,0,0,0,0
CO2120,2008,CO,14,14,14,280,280,280,190000,98125.15,7008.94,350.45,1,0,0,,1,0,0,0,0,0,0,0,0
CO1288,2002,CO,90,90,90,1800,1800,1800,1000000,631461.9,7016.244,350.8122,1,0,0,,0,1,0,0,0,0,0,0,0
CO1333,2002,CO,9,9,9,180,180,180,100000,63146.2,7016.244,350.8122,1,0,0,,0,1,0,0,0,0,0,0,0
CO1848,2006,CO,0.8,0.8,0.8,16,16,16,10000,5634.92,7043.65,352.18,1,0,0,,1,0,0,0,0,0,0,0,0
CO1921,2006,CO,3.2,3.2,3.2,64,64,64,40000,22539.68,7043.65,352.18,1,0,0,,1,0,0,0,0,0,0,0,0
CO1845,2006,CO,24,24,24,480,480,480,300000,169047.62,7043.65,352.18,1,0,0,,0,1,0,0,0,0,0,0,0
CO1914,2006,CO,1.6,1.6,1.6,32,32,32,20000,11269.84,7043.65,352.18,1,0,0,,0,1,0,0,0,0,0,0,0
CO1150,2001,CO,6,6,6,120,120,120,66000,42335.4,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1153,2001,CO,15,15,15,300,300,300,165000,105838.5,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1165,2001,CO,4,4,4,80,80,80,44000,28223.6,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1167,2001,CO,15,15,15,300,300,300,165000,105838.5,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1196,2001,CO,1,1,1,20,20,20,11000,7055.9,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1202,2001,CO,9,9,9,180,180,180,99000,63503.1,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1203,2001,CO,20,20,20,400,400,400,220000,141118,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1206,2001,CO,41,41,41,820,820,820,451000,289291.9,7055.9,352.795,1,0,0,,0,1,0,0,0,0,0,0,0
CO1204,2001,CO,32,32,32,640,640,640,353000,226430.3,7075.945,353.7973,1,0,0,,0,1,0,0,0,0,0,0,0
CO2056,2008,CO,1524.8,1524.8,1524.8,30496,30496,30496,20203600,10804420.2,7085.79,354.3,1,0,0,,0,1,0,0,0,0,0,0,0
CO2010,2007,CO,200,200,200,4000,4000,4000,2625000,1418804.15,7094.02,354.7,1,0,0,,0,1,0,0,0,0,0,0,0
CO1253,2001,CO,1.8,1.8,1.8,36,36,36,20000,12828.91,7127.172,356.3586,1,0,0,,0,1,0,0,0,0,0,0,0
CO1259,2001,CO,13.5,13.5,13.5,270,270,270,150000,96216.82,7127.172,356.3586,1,0,0,,0,1,0,0,0,0,0,0,0
CO1979,2007,CO,9.6,9.6,9.6,192,192,192,126000,"68,653.65",7151.42,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO1999,2007,CO,9.6,9.6,9.6,192,192,192,126000,"68,653.65",7151.42,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO2000,2007,CO,0.8,0.8,0.8,16,16,16,10500,"5,721.14",7151.42,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO2001,2007,CO,1.6,1.6,1.6,32,32,32,21000,"11,442.28",7151.42,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO2019,2007,CO,0.8,0.8,0.8,16,16,16,10500,5721.14,7151.425,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO2020,2007,CO,1.6,1.6,1.6,32,32,32,21000,11442.28,7151.425,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO1957,2007,CO,0.8,0.8,0.8,16,16,16,10500,"5,721.14",7151.43,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO1968,2007,CO,0.8,0.8,0.8,16,16,16,10500,"5,721.14",7151.43,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
CO2029,2007,CO,0.8,0.8,0.8,16,16,16,10500,5721.14,7151.43,357.57,1,0,0,,0,1,0,0,0,0,0,0,0
TX112,1998,TX,2000,2500,3000,34318,42897,51477,2.57E+07,17937788.47,7175.115387,418.1595092,0,1,,40,0,1,0,0,0,0,0,0,0
TX113,1998,TX,2000,2500,3000,34318,42897,51477,2.57E+07,17937788.47,7175.115387,418.1595092,0,1,,40,0,1,0,0,0,0,0,0,0
AZ171,2005,AZ,135.5,135.5,135.5,2710,2710,2710,1673425,973380,7183.616,359.18,1,0,0,,0,0,0,0,1,0,0,0,0
CO1794,2006,CO,100,100,100,2000,2000,2000,1275000,718452.38,7184.52,359.23,1,0,0,,0,1,0,0,0,0,0,0,0
CO2047,2008,CO,702.1,702.1,702.1,14042,14042,14042,9503425,5055960.2,7201.2,360.06,1,0,0,,0,1,0,0,0,0,0,0,0
CO1152,2001,CO,15,15,15,300,300,300,168750,108243.9,7216.262,360.8131,1,0,0,,0,1,0,0,0,0,0,0,0
CO892,1999,CO,31,31,31,620,620,620,328600,224063.4,7227.851,361.3925,1,0,0,,1,0,0,0,0,0,0,0,0
NV180,2008,NV,54.675,54.675,54.675,1093.5,1093.5,1093.5,765450,395315.23,7230.27,361.51,1,0,0,,0,0,1,0,0,0,0,0,0
CO1098,2000,CO,26,26,26,520,520,520,285780,188528.5,7251.096,362.5548,1,0,0,,0,1,0,0,0,0,0,0,0
CO1792,2006,CO,8,8,8,160,160,160,103000,58039.68,7254.96,362.748,1,0,0,,0,1,0,0,0,0,0,0,0
CO1122,2000,CO,20,20,20,400,400,400,220000,145133.6,7256.678,362.8339,1,0,0,,0,1,0,0,0,0,0,0,0
CO1200,2001,CO,5,5,5,100,100,100,56650,36337.89,7267.577,363.3789,1,0,0,,0,1,0,0,0,0,0,0,0
CO2198,2009,CO,0,0.5,1,0,10,20,6900,3653.635503,7307.271007,365.3635503,1,0,,,0,1,0,0,0,0,0,0,0
CO1035,2000,CO,6,6,6,120,120,120,66500,43869.92,7311.653,365.5826,1,0,0,,0,1,0,0,0,0,0,0,0
CO1053,2000,CO,970,970,970,19400,19400,19400,10767000,7102969,7322.648,366.1324,1,0,0,,0,1,0,0,0,0,0,0,0
CO1380,2002,CO,30,30,30,600,600,600,350000,221011.7,7367.056,368.3528,1,0,0,,0,1,0,0,0,0,0,0,0
CO1201,2001,CO,8,8,8,160,160,160,92000,59012.98,7376.623,368.8311,1,0,0,,0,1,0,0,0,0,0,0,0
CO1148,2001,CO,5,5,5,100,100,100,57500,36883.12,7376.624,368.8312,1,0,0,,0,1,0,0,0,0,0,0,0
CO1149,2001,CO,5,5,5,100,100,100,57500,36883.12,7376.624,368.8312,1,0,0,,0,1,0,0,0,0,0,0,0
CO1168,2001,CO,20,20,20,400,400,400,230000,147532.5,7376.624,368.8312,1,0,0,,0,1,0,0,0,0,0,0,0
CO1031,2000,CO,50,50,50,1000,1000,1000,560000,369430.9,7388.618,369.4309,1,0,0,,0,1,0,0,0,0,0,0,0
CO1793,2006,CO,6.4,6.4,6.4,128,128,128,84000,47333.33,7395.83,369.792,1,0,0,,1,0,0,0,0,0,0,0,0
CO1831,2006,CO,97.6,97.6,97.6,1952,1952,1952,128100,,7395.83,369.79,1,0,0,,0,1,0,0,0,0,0,0,0
CO1834,2006,CO,2.4,2.4,2.4,48,48,48,31500,17750,7395.83,369.79,1,0,0,,0,1,0,0,0,0,0,0,0
